StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q18,Q20,Q22,Q24,Q26,Q27,Q28,Q29,Q30
2025-02-23 13:07:51,2025-02-23 13:18:12,IP Address,100,621,True,2025-02-23 13:18:13,R_1j9kuzKe0UbGoo1,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,6 – 10 hours,6 – 10 hours,Good,Yes,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Never,Never,Never,Never
2025-02-23 13:41:14,2025-02-23 13:44:44,IP Address,100,209,True,2025-02-23 13:44:44,R_3OCQSGPItwXStkf,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,1 – 5 hours,1 – 3 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Poor (1),Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Rarely,Rarely
2025-02-23 13:04:28,2025-02-23 16:23:08,IP Address,100,11920,True,2025-02-23 16:23:09,R_1wQXRgUpxcpWl24,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Okay,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Often,Sometimes,Often
2025-02-23 18:15:25,2025-02-23 18:18:41,IP Address,100,195,True,2025-02-23 18:18:42,R_1PbUtdHFsxtmYWl,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Junior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,7 – 9 hours,1 – 5 hours,6 – 10 hours,Okay,Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Very Often,Often,Very Often,Sometimes
2025-02-23 19:09:37,2025-02-23 19:15:59,IP Address,100,382,True,2025-02-23 19:16:00,R_71L7uNqPX5UaoXx,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Very Often,Sometimes,Often,Rarely
2025-02-23 21:26:10,2025-02-24 08:16:07,IP Address,100,38996,True,2025-02-24 08:16:08,R_7CmuGUwrnSo6Yvv,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,6 – 10 hours,7 – 9 hours,More than 20 hours,6 – 10 hours,Good,Yes,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Very Often,Very Often,Very Often,very Often
2025-02-24 10:49:44,2025-02-24 10:53:19,IP Address,100,215,True,2025-02-24 10:53:20,R_1EFrKvnBB6D486G,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,7 – 9 hours,11 – 15 hours,1 – 5 hours,Fair,No,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Never,Never,Never,Never
2025-02-24 11:36:07,2025-02-24 11:40:12,IP Address,100,244,True,2025-02-24 11:40:12,R_5gOwTj8j0nZgsa8,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,16 – 20 hours,More than 9 hours,More than 20 hours,0 hours (don’t engage in extracurricular activities),Excellent (5),Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Never,Never,Never,Never
2025-02-17 23:40:12,2025-02-17 23:51:03,IP Address,77,650,False,2025-02-24 23:51:08,R_32aO2EdvcHVlZzc,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,11 – 15 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,,,,,,
2025-02-18 01:27:02,2025-02-18 01:31:35,IP Address,93,272,False,2025-02-25 01:31:37,R_6qqjFT3zSEqDPnn,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,1 – 5 hours,4 – 6 hours,More than 20 hours,More than 20 hours,Okay,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Never,Never,,
2025-02-25 10:53:47,2025-02-25 10:57:23,IP Address,100,216,True,2025-02-25 10:57:24,R_5SCxKEsmKMIo8Gx,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,11 – 15 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Excellent (5),Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Never,Never,Never,Rarely
2025-02-25 11:24:01,2025-02-25 11:27:54,IP Address,100,232,True,2025-02-25 11:27:54,R_5G8mfRwLlJEaujL,email,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,2.00 – 2.99,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Fair,Yes,No,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Never,Never,Never,Never
2025-02-25 12:13:57,2025-02-25 12:25:34,IP Address,100,696,True,2025-02-25 12:25:34,R_1fhAkMbDKn8liOR,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Very Often,Often,Sometimes
2025-02-25 13:09:36,2025-02-25 13:13:36,IP Address,100,240,True,2025-02-25 13:13:37,R_7OIvAbI6awKVMUd,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,4 – 6 hours,More than 20 hours,1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Very Often,Very Often,very Often
2025-02-17 17:10:36,2025-02-18 13:52:34,IP Address,77,74518,False,2025-02-25 13:52:40,R_53juxKnZmTlZDFK,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,16 – 20 hours,4 – 6 hours,6 – 10 hours,1 – 5 hours,Good,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,,,,,,
2025-02-25 14:10:49,2025-02-25 14:14:59,IP Address,100,249,True,2025-02-25 14:14:59,R_3aakEKyYZE9SwCG,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),6 – 10 hours,Good,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Rarely,Sometimes,Sometimes
2025-02-25 14:36:22,2025-02-25 14:40:54,IP Address,100,272,True,2025-02-25 14:40:54,R_5L5vqKKZtQRMnAR,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,4 – 6 hours,6 – 10 hours,1 – 5 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Rarely,Never,Rarely,Never
2025-02-26 11:56:45,2025-02-26 11:56:54,IP Address,100,8,True,2025-02-26 11:56:54,R_7fjiFsgxFY92rRc,qr,EN,I don't consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,
2025-02-26 11:56:34,2025-02-26 12:01:25,IP Address,100,291,True,2025-02-26 12:01:26,R_3lzeTGvcIXck0Ap,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,16 – 20 hours,7 – 9 hours,6 – 10 hours,1 – 5 hours,Good,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Sometimes,Sometimes
2025-02-19 14:43:08,2025-02-19 14:48:52,IP Address,57,344,False,2025-02-26 14:48:54,R_7MrgPKYGnbcKetV,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Poor (1),Yes,Yes,,,,,,,,,
2025-02-27 15:23:17,2025-02-27 19:40:30,IP Address,100,15433,True,2025-02-27 19:40:31,R_17ze7DAcd8O6lt7,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,11 – 15 hours,4 – 6 hours,16 – 20 hours,1 – 5 hours,Okay,Yes,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,Very Often,Often,Often,Often
2025-02-23 12:45:16,2025-02-23 13:04:43,IP Address,57,1167,False,2025-03-02 13:04:44,R_7pQCyqp3NNTukwo,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,2.00 – 2.99,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,4 – 6 hours,More than 20 hours,0 hours (don’t engage in extracurricular activities),Fair,Yes,Yes,,,,,,,,,
2025-02-23 19:01:29,2025-02-23 22:57:30,IP Address,27,14161,False,2025-03-02 22:57:34,R_6nb9LPJ8OGQMDgl,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,,,,,,,,,,,,,,,,
2025-03-03 10:45:32,2025-03-03 10:45:51,IP Address,100,18,True,2025-03-03 10:45:51,R_53AM6ftMvt97HLb,email,EN,I don't consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:51:43,2025-03-03 10:54:40,IP Address,100,176,True,2025-03-03 10:54:41,R_3IQOXGv8LV890B6,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),6 – 10 hours,Good,No,No,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Sometimes,Sometimes,Rarely,Never
2025-03-03 10:51:48,2025-03-03 10:55:48,IP Address,100,239,True,2025-03-03 10:55:49,R_3OkRbrnqgS8Zecu,email,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,1 – 5 hours,4 – 6 hours,1 – 5 hours,0 hours (don’t engage in extracurricular activities),Okay,No,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Sometimes,Sometimes
2025-03-03 10:57:49,2025-03-03 11:07:44,IP Address,100,595,True,2025-03-03 11:07:45,R_61jm6OmOEzQYoID,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,4 – 6 hours,More than 20 hours,0 hours (don’t engage in extracurricular activities),Okay,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Often,Sometimes,Often,Rarely
2025-03-03 11:04:56,2025-03-03 11:15:25,IP Address,100,629,True,2025-03-03 11:15:26,R_5nPJ3Iq8YxkwLbb,email,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Good,No,Yes,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Very Often,Very Often,Very Often,very Often
2025-03-03 14:24:54,2025-03-03 14:27:55,IP Address,100,181,True,2025-03-03 14:27:56,R_1pLIhwtmEKH6fI7,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,7 – 9 hours,More than 20 hours,1 – 5 hours,Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Rarely,Sometimes,Sometimes,Sometimes
2025-03-03 17:56:50,2025-03-03 18:01:32,IP Address,100,281,True,2025-03-03 18:01:32,R_3CHo0V6A8akMJ6I,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Excellent (5),Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,Sometimes,Rarely,Sometimes,Never
2025-02-26 11:40:37,2025-02-26 11:41:41,IP Address,47,64,False,2025-03-05 11:41:49,R_5H9nPcxcnx7fJ17,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Poor (1),Yes,,,,,,,,,,
2025-02-26 11:41:41,2025-02-26 11:41:56,IP Address,10,15,False,2025-03-05 11:42:03,R_739RrPIFuMD8yyy,email,EN,I voluntarily consent to participate in this study,Male,,,,,,,,,,,,,,,,,,,,,
2025-03-06 11:00:05,2025-03-06 11:05:10,IP Address,100,305,True,2025-03-06 11:05:11,R_7VmHUrxKCrQICsN,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,11 – 15 hours,4 – 6 hours,11 – 15 hours,0 hours (don’t engage in extracurricular activities),Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Often,Very Often,very Often
2025-03-06 15:36:15,2025-03-06 15:50:57,IP Address,100,881,True,2025-03-06 15:50:57,R_3It1A2Z16cPHeEg,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,2.00 – 2.99,Freshman,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),1 – 5 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Often,Sometimes,Rarely,Rarely
2025-03-06 15:00:16,2025-03-07 09:21:05,IP Address,100,66049,True,2025-03-07 09:21:06,R_6VJi6I4KPEvW736,email,EN,I don't consent to participate in this study,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:50:41,2025-03-03 13:54:44,IP Address,50,242,False,2025-03-10 14:54:47,R_6NPLWXkYko6nTkR,email,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,3.00 – 4.00,Freshman,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Fair,Yes,Yes,,,,,,,,,
2025-03-11 18:05:04,2025-03-11 18:17:14,IP Address,100,729,True,2025-03-11 18:17:14,R_5V7Ih8X4JGjVQKR,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,2.00 – 2.99,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Poor (1),Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Often,Never,Never,Rarely
2025-03-12 11:18:04,2025-03-12 11:22:54,IP Address,100,290,True,2025-03-12 11:22:55,R_7YJ0OQRuKlqv9Vn,email,EN,I voluntarily consent to participate in this study,Prefer not to say,a first-generation college student,2.00 – 2.99,Junior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,6 – 10 hours,7 – 9 hours,11 – 15 hours,6 – 10 hours,Good,Yes,No,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Often,Very Often,Rarely
2025-03-12 11:19:36,2025-03-12 11:25:03,IP Address,100,327,True,2025-03-12 11:25:04,R_1taPZxcQbMIEmIg,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),Good,Yes,Yes,(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Never,Never,Never,Never
2025-03-12 11:25:30,2025-03-12 11:30:26,IP Address,100,295,True,2025-03-12 11:30:26,R_7CDCuf4UDI3WU8x,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,2.00 – 2.99,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,0 hours (don’t work),1 – 5 hours,Good,Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Sometimes,Often,Often,Often
2025-03-12 11:30:04,2025-03-12 11:36:11,IP Address,100,366,True,2025-03-12 11:36:12,R_6qOtiQjd19g5eLK,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Junior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Lower Middle Class,6 – 10 hours,7 – 9 hours,11 – 15 hours,0 hours (don’t engage in extracurricular activities),Good,Yes,Yes,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,Often,Sometimes,Rarely,Sometimes
2025-03-12 11:35:47,2025-03-12 11:39:44,IP Address,100,237,True,2025-03-12 11:39:45,R_51iVNpYxHmifMe4,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,16 – 20 hours,11 – 15 hours,Fair,No,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Very Often,Often,Sometimes,Rarely
2025-03-12 13:08:02,2025-03-12 13:11:50,IP Address,100,228,True,2025-03-12 13:11:51,R_5ojrPP1qB3VfR6W,email,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Junior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),6 – 10 hours,Okay,Yes,Yes,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Often,Often,Often,very Often
2025-03-13 06:53:58,2025-03-13 07:01:38,IP Address,100,459,True,2025-03-13 07:01:39,R_5GxhGWAJTMoGDPH,email,EN,I voluntarily consent to participate in this study,Female,a first-generation college student,2.00 – 2.99,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,1 – 5 hours,4 – 6 hours,More than 20 hours,0 hours (don’t engage in extracurricular activities),Poor (1),No,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Never,Never,Never,Never
2025-03-06 10:29:31,2025-03-06 10:30:45,IP Address,40,73,False,2025-03-13 11:30:46,R_6TQTmo1C5cIVSRZ,email,EN,I voluntarily consent to participate in this study,Male,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,1 – 5 hours,4 – 6 hours,0 hours (don’t work),0 hours (don’t engage in extracurricular activities),,,,,,,,,,,,
2025-03-13 13:03:56,2025-03-13 13:06:17,IP Address,100,140,True,2025-03-13 13:06:17,R_6ciLY3ufbFKcVuc,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,4 – 6 hours,0 hours (don’t work),6 – 10 hours,Poor (1),Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Never,Rarely,Never,Rarely
2025-03-13 13:14:11,2025-03-13 13:18:30,IP Address,100,259,True,2025-03-13 13:18:31,R_6fx2FFFZcJNHW9T,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Senior,"a Science, Technology, Engineering, or Mathematics (STEM) major",Working Class,6 – 10 hours,4 – 6 hours,More than 20 hours,0 hours (don’t engage in extracurricular activities),Okay,Yes,No,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,Rarely,Often,Sometimes,Sometimes
2025-03-13 13:19:28,2025-03-13 13:21:11,IP Address,100,102,True,2025-03-13 13:21:11,R_7wp0R3utx2jlbKV,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,2.00 – 2.99,Senior,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Upper Middle Class,1 – 5 hours,4 – 6 hours,16 – 20 hours,16 – 20 hours,Excellent (5),No,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Sometimes,Sometimes
2025-03-13 13:17:58,2025-03-13 13:22:08,IP Address,100,249,True,2025-03-13 13:22:09,R_1oqksnIsAy3zV3r,qr,EN,I voluntarily consent to participate in this study,Male,a first-generation college student,Prefer not to say,Sophomore,"a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,11 – 15 hours,7 – 9 hours,0 hours (don’t work),6 – 10 hours,Poor (1),Yes,Yes,(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.","(a) Both statements are true, or neither statement is true.",Sometimes,Very Often,Very Often,Sometimes
2025-03-13 13:17:02,2025-03-13 13:26:06,IP Address,100,543,True,2025-03-13 13:26:06,R_3qUSTMaUqQPKIEo,qr,EN,I voluntarily consent to participate in this study,Female,NOT a first-generation college student,3.00 – 4.00,Sophomore,"NOT a Science, Technology, Engineering, or Mathematics (STEM) major",Middle Class,6 – 10 hours,7 – 9 hours,16 – 20 hours,16 – 20 hours,Good,Yes,No,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",(b) Only one statement is true.,"(a) Both statements are true, or neither statement is true.",Sometimes,Sometimes,Sometimes,Sometimes
